Age;AmtWeekdays;AmtWeekends;EthnicityID;Ethnicity;Gender;GrossIncome;MaritalStatus;NationalityID;Nationality;Qualification;Region;Smoke;Type
65;NA;NA;7;White;Female;10400 to 15600;Widowed;1;British;Higher/Sub Degree;South East;No;
31;NA;NA;7;White;Male;20800 to 28600;Married;2;English;GCSE/CSE;South East;No;
31;NA;NA;7;White;Female;2600 to 5200;Married;1;British;Degree;South East;No;
46;20;20;7;White;Female;2600 to 5200;Single;2;English;No Qualification;South East;Yes;Packets
37;NA;NA;7;White;Male;20800 to 28600;Single;4;Other;ONC/BTEC;South East;No;
72;NA;NA;7;White;Female;Unknown;Married;2;English;No Qualification;South East;No;
59;NA;NA;7;White;Male;20800 to 28600;Married;2;English;GCSE/O Level;South East;No;
82;NA;NA;7;White;Female;Refused;Widowed;2;English;GCSE/O Level;South East;No;
81;NA;NA;7;White;Male;28600 to 36400;Widowed;2;English;Degree;South East;No;
65;NA;NA;7;White;Female;2600 to 5200;Widowed;2;English;GCSE/O Level;South East;No;
48;5;5;7;White;Female;15600 to 20800;Divorced;2;English;No Qualification;South East;Yes;Hand-Rolled
49;10;15;7;White;Male;Above 36400;Divorced;1;British;ONC/BTEC;South East;Yes;Packets
35;40;60;7;White;Male;2600 to 5200;Single;1;British;GCSE/O Level;South East;Yes;Packets
73;NA;NA;7;White;Female;5200 to 10400;Married;2;English;No Qualification;South East;No;
80;NA;NA;7;White;Female;5200 to 10400;Divorced;1;British;No Qualification;South East;No;
55;NA;NA;7;White;Male;28600 to 36400;Married;2;English;ONC/BTEC;South East;No;
78;NA;NA;7;White;Male;Refused;Widowed;2;English;No Qualification;South East;No;
45;20;20;7;White;Female;Refused;Single;2;English;GCSE/O Level;South East;Yes;Packets
39;10;20;7;White;Male;20800 to 28600;Married;2;English;A Levels;South East;Yes;Packets
75;NA;NA;7;White;Male;5200 to 10400;Married;2;English;No Qualification;South East;No;
65;NA;NA;3;Chinese;Male;5200 to 10400;Married;2;English;Other/Sub Degree;South East;No;
79;NA;NA;5;Refused;Male;2600 to 5200;Divorced;5;Refused;No Qualification;South East;No;
75;NA;NA;3;Chinese;Male;20800 to 28600;Married;2;English;GCSE/O Level;South East;No;
69;NA;NA;7;White;Female;5200 to 10400;Married;1;British;No Qualification;South East;No;
57;NA;NA;7;White;Female;15600 to 20800;Single;1;British;No Qualification;South East;No;
29;NA;NA;7;White;Female;20800 to 28600;Single;2;English;Degree;South East;No;
54;30;30;7;White;Male;20800 to 28600;Married;2;English;No Qualification;South East;Yes;Packets
29;NA;NA;7;White;Male;20800 to 28600;Married;1;British;Degree;South East;No;
42;NA;NA;7;White;Male;10400 to 15600;Divorced;1;British;No Qualification;South East;No;
28;5;5;7;White;Male;15600 to 20800;Single;1;British;Degree;South East;Yes;Hand-Rolled
65;NA;NA;7;White;Female;15600 to 20800;Widowed;1;British;No Qualification;South East;No;
37;4;0;7;White;Male;Above 36400;Married;2;English;Degree;South East;Yes;Packets
35;NA;NA;7;White;Female;5200 to 10400;Single;2;English;Degree;South East;No;
33;6;10;4;Mixed;Female;15600 to 20800;Single;2;English;Degree;South East;Yes;Both/Mainly Packets
52;40;40;7;White;Male;5200 to 10400;Married;4;Other;Degree;South East;Yes;Packets
57;NA;NA;7;White;Male;20800 to 28600;Single;1;British;Higher/Sub Degree;South East;No;
31;NA;NA;7;White;Female;15600 to 20800;Single;2;English;Degree;South East;No;
73;NA;NA;7;White;Male;5200 to 10400;Married;1;British;No Qualification;South East;No;
43;NA;NA;7;White;Male;Above 36400;Married;1;British;Degree;South East;No;
38;NA;NA;2;Black;Male;28600 to 36400;Single;2;English;Degree;South East;No;
43;12;12;7;White;Female;Above 36400;Married;1;British;No Qualification;South East;Yes;Packets
55;NA;NA;7;White;Female;20800 to 28600;Married;2;English;Higher/Sub Degree;South East;No;
59;NA;NA;7;White;Male;Above 36400;Married;1;British;Degree;South East;No;
33;NA;NA;7;White;Female;20800 to 28600;Married;1;British;Degree;South East;No;
41;20;20;7;White;Female;5200 to 10400;Married;1;British;GCSE/O Level;South East;Yes;Packets
46;20;20;7;White;Female;5200 to 10400;Married;1;British;GCSE/CSE;South East;Yes;Packets
57;35;35;7;White;Male;Above 36400;Married;1;British;Degree;South East;Yes;Packets
40;NA;NA;7;White;Male;15600 to 20800;Single;2;English;A Levels;South East;No;
57;NA;NA;7;White;Male;5200 to 10400;Married;2;English;GCSE/O Level;South East;No;
39;7;10;7;White;Female;10400 to 15600;Married;1;British;GCSE/O Level;South East;Yes;Packets
67;5;5;7;White;Male;5200 to 10400;Married;1;British;Other/Sub Degree;South East;Yes;Hand-Rolled
46;NA;NA;7;White;Female;2600 to 5200;Single;2;English;No Qualification;South East;No;
39;NA;NA;7;White;Male;28600 to 36400;Married;1;British;Higher/Sub Degree;South East;No;
55;NA;NA;7;White;Female;Refused;Married;1;British;GCSE/O Level;South East;No;
50;10;15;7;White;Male;15600 to 20800;Married;2;English;Other/Sub Degree;South East;Yes;Hand-Rolled
70;NA;NA;7;White;Female;5200 to 10400;Widowed;2;English;ONC/BTEC;South East;No;
44;NA;NA;7;White;Female;Under 2600;Married;4;Other;Higher/Sub Degree;South East;No;
33;NA;NA;7;White;Female;Under 2600;Married;2;English;ONC/BTEC;South East;No;
69;NA;NA;7;White;Male;5200 to 10400;Divorced;2;English;Other/Sub Degree;South East;No;
70;10;10;7;White;Female;Under 2600;Married;2;English;No Qualification;South East;Yes;Packets
62;NA;NA;7;White;Female;Refused;Widowed;1;British;No Qualification;South East;No;
31;NA;NA;7;White;Female;Under 2600;Married;1;British;GCSE/O Level;South East;No;
70;NA;NA;7;White;Male;10400 to 15600;Married;2;English;Other/Sub Degree;South East;No;
32;NA;NA;7;White;Male;28600 to 36400;Married;1;British;No Qualification;South East;No;
75;NA;NA;7;White;Female;Refused;Divorced;1;British;A Levels;South East;No;
47;NA;NA;7;White;Male;20800 to 28600;Married;1;British;Higher/Sub Degree;South East;No;
57;NA;NA;7;White;Male;20800 to 28600;Married;2;English;No Qualification;South East;No;
86;NA;NA;7;White;Male;5200 to 10400;Widowed;2;English;No Qualification;South East;No;
32;NA;NA;7;White;Female;2600 to 5200;Single;2;English;GCSE/O Level;South East;No;
46;15;15;7;White;Male;10400 to 15600;Single;1;British;GCSE/O Level;South East;Yes;Packets
51;10;10;7;White;Male;Under 2600;Single;2;English;No Qualification;South East;Yes;Packets
69;NA;NA;7;White;Female;10400 to 15600;Married;2;English;GCSE/O Level;South East;No;
73;NA;NA;7;White;Female;2600 to 5200;Married;1;British;GCSE/O Level;South East;No;
32;20;20;7;White;Female;15600 to 20800;Single;2;English;Higher/Sub Degree;South East;Yes;Packets
75;NA;NA;7;White;Female;Unknown;Married;2;English;GCSE/O Level;South East;No;
54;25;25;7;White;Female;20800 to 28600;Widowed;2;English;GCSE/CSE;South East;Yes;Packets
51;NA;NA;7;White;Female;10400 to 15600;Married;2;English;Higher/Sub Degree;South East;No;
35;NA;NA;7;White;Female;10400 to 15600;Married;1;British;Degree;South East;No;
38;NA;NA;7;White;Male;Above 36400;Married;2;English;Degree;South East;No;
72;NA;NA;7;White;Female;5200 to 10400;Married;2;English;GCSE/O Level;South East;No;
66;NA;NA;7;White;Female;Refused;Married;2;English;A Levels;South East;No;
59;NA;NA;7;White;Female;2600 to 5200;Married;2;English;GCSE/CSE;South East;No;
70;NA;NA;7;White;Male;20800 to 28600;Married;1;British;Degree;South East;No;
44;NA;NA;7;White;Male;Refused;Single;2;English;GCSE/CSE;South East;No;
67;NA;NA;7;White;Female;5200 to 10400;Married;2;English;GCSE/CSE;South East;No;
35;NA;NA;7;White;Male;20800 to 28600;Married;2;English;GCSE/O Level;South East;No;
33;NA;NA;7;White;Female;5200 to 10400;Married;2;English;GCSE/O Level;South East;No;
17;NA;NA;7;White;Male;2600 to 5200;Single;2;English;GCSE/CSE;South East;No;
45;NA;NA;7;White;Female;Under 2600;Married;1;British;GCSE/O Level;South East;No;
57;NA;NA;7;White;Female;5200 to 10400;Married;1;British;GCSE/O Level;South East;No;
18;NA;NA;7;White;Female;Under 2600;Single;1;British;A Levels;South East;No;
68;NA;NA;7;White;Male;15600 to 20800;Separated;2;English;A Levels;South East;No;
27;15;12;7;White;Female;15600 to 20800;Single;4;Other;Higher/Sub Degree;South East;Yes;Hand-Rolled
40;18;30;7;White;Female;Under 2600;Married;1;British;GCSE/CSE;South East;Yes;Packets
77;NA;NA;7;White;Male;5200 to 10400;Single;2;English;GCSE/CSE;South East;No;
77;NA;NA;7;White;Female;2600 to 5200;Married;1;British;GCSE/O Level;South East;No;
75;NA;NA;7;White;Male;Above 36400;Married;2;English;ONC/BTEC;South East;No;
39;15;15;7;White;Male;15600 to 20800;Married;1;British;ONC/BTEC;South East;Yes;Packets
21;NA;NA;7;White;Female;2600 to 5200;Single;1;British;GCSE/O Level;South East;No;
59;NA;NA;7;White;Female;5200 to 10400;Divorced;1;British;Degree;South East;No;
27;NA;NA;7;White;Male;20800 to 28600;Single;1;British;GCSE/CSE;South East;No;
67;NA;NA;7;White;Female;2600 to 5200;Married;2;English;No Qualification;South East;No;
50;NA;NA;7;White;Female;20800 to 28600;Single;2;English;Higher/Sub Degree;South East;No;
64;NA;NA;7;White;Female;5200 to 10400;Divorced;2;English;GCSE/O Level;South East;No;
79;NA;NA;3;Chinese;Female;5200 to 10400;Widowed;2;English;No Qualification;South East;No;
31;20;10;7;White;Male;10400 to 15600;Single;2;English;GCSE/O Level;South East;Yes;Both/Mainly Packets
19;NA;NA;3;Chinese;Female;10400 to 15600;Single;1;British;A Levels;South East;No;
42;NA;NA;7;White;Male;28600 to 36400;Married;1;British;Degree;South East;No;
36;NA;NA;7;White;Male;5200 to 10400;Married;2;English;GCSE/CSE;South East;No;
36;NA;NA;7;White;Male;20800 to 28600;Married;2;English;GCSE/CSE;South East;No;
64;NA;NA;7;White;Female;2600 to 5200;Widowed;1;British;GCSE/O Level;South East;No;
53;NA;NA;7;White;Female;5200 to 10400;Single;2;English;No Qualification;South East;No;
39;20;20;7;White;Female;15600 to 20800;Married;3;Irish;GCSE/CSE;South East;Yes;Packets
39;NA;NA;7;White;Female;28600 to 36400;Married;2;English;Degree;South East;No;
28;7;7;7;White;Female;5200 to 10400;Married;1;British;Degree;South East;Yes;Packets
81;NA;NA;7;White;Male;5200 to 10400;Married;2;English;No Qualification;South East;No;
79;NA;NA;7;White;Female;Under 2600;Married;2;English;No Qualification;South East;No;
72;NA;NA;7;White;Female;5200 to 10400;Married;2;English;No Qualification;South East;No;
18;25;25;7;White;Female;2600 to 5200;Single;2;English;GCSE/O Level;South East;Yes;Both/Mainly Hand-Rolled
76;NA;NA;7;White;Female;2600 to 5200;Married;1;British;No Qualification;South East;No;
68;8;8;7;White;Female;5200 to 10400;Widowed;1;British;No Qualification;South East;Yes;Packets
28;15;20;7;White;Female;10400 to 15600;Single;2;English;GCSE/CSE;South East;Yes;Packets
42;NA;NA;7;White;Female;2600 to 5200;Divorced;2;English;GCSE/O Level;South East;No;
26;15;15;7;White;Female;5200 to 10400;Single;1;British;GCSE/O Level;South East;Yes;Both/Mainly Packets
19;5;5;7;White;Female;2600 to 5200;Single;8;Welsh;No Qualification;South East;Yes;Packets
41;30;30;7;White;Female;5200 to 10400;Divorced;8;Welsh;Other/Sub Degree;South East;Yes;Packets
82;NA;NA;7;White;Female;5200 to 10400;Widowed;2;English;No Qualification;South East;No;
36;NA;NA;1;Asian;Male;15600 to 20800;Married;1;British;Degree;South East;No;
47;25;25;7;White;Male;5200 to 10400;Single;2;English;No Qualification;South East;Yes;Both/Mainly Hand-Rolled
77;NA;NA;7;White;Male;5200 to 10400;Widowed;6;Scottish;Other/Sub Degree;South East;No;
66;NA;NA;7;White;Female;Under 2600;Divorced;2;English;No Qualification;South East;No;
50;15;15;7;White;Male;5200 to 10400;Divorced;2;English;Other/Sub Degree;South East;Yes;Hand-Rolled
55;NA;NA;7;White;Female;5200 to 10400;Divorced;2;English;No Qualification;South East;No;
36;0;10;7;White;Female;Under 2600;Married;2;English;A Levels;South West;Yes;Packets
79;NA;NA;7;White;Male;Unknown;Married;3;Irish;No Qualification;South West;No;
67;NA;NA;7;White;Female;2600 to 5200;Married;2;English;No Qualification;South West;No;
42;NA;NA;7;White;Female;Refused;Single;1;British;A Levels;South West;No;
76;NA;NA;7;White;Female;Under 2600;Married;1;British;No Qualification;South West;No;
44;NA;NA;7;White;Female;15600 to 20800;Married;1;British;Other/Sub Degree;South West;No;
75;NA;NA;7;White;Female;2600 to 5200;Married;2;English;No Qualification;South West;No;
24;NA;NA;7;White;Female;10400 to 15600;Married;1;British;Other/Sub Degree;South West;No;
78;NA;NA;7;White;Male;5200 to 10400;Married;2;English;Other/Sub Degree;South West;No;
38;NA;NA;7;White;Female;5200 to 10400;Married;1;British;ONC/BTEC;South West;No;
22;NA;NA;7;White;Male;5200 to 10400;Single;2;English;Other/Sub Degree;South West;No;
62;NA;NA;7;White;Female;2600 to 5200;Married;2;English;Other/Sub Degree;South West;No;
40;5;10;7;White;Female;5200 to 10400;Divorced;1;British;No Qualification;South West;Yes;Packets
35;NA;NA;7;White;Male;20800 to 28600;Married;1;British;Degree;South West;No;
45;NA;NA;7;White;Female;5200 to 10400;Married;1;British;ONC/BTEC;South West;No;
66;NA;NA;7;White;Female;2600 to 5200;Married;1;British;No Qualification;South West;No;
53;NA;NA;7;White;Female;5200 to 10400;Divorced;2;English;Higher/Sub Degree;South West;No;
43;0;5;7;White;Female;10400 to 15600;Divorced;2;English;GCSE/O Level;South West;Yes;Packets
72;3;3;7;White;Female;2600 to 5200;Widowed;1;British;No Qualification;South West;Yes;Packets
72;NA;NA;7;White;Female;5200 to 10400;Widowed;2;English;No Qualification;South West;No;
67;NA;NA;7;White;Female;10400 to 15600;Married;2;English;Higher/Sub Degree;South West;No;
37;NA;NA;7;White;Female;5200 to 10400;Divorced;1;British;GCSE/O Level;South West;No;
38;NA;NA;7;White;Male;10400 to 15600;Married;2;English;ONC/BTEC;South West;No;
39;6;10;7;White;Female;10400 to 15600;Married;2;English;GCSE/O Level;South West;Yes;Both/Mainly Packets
64;NA;NA;7;White;Male;5200 to 10400;Divorced;2;English;No Qualification;South West;No;
72;NA;NA;7;White;Male;2600 to 5200;Married;2;English;No Qualification;South West;No;
54;20;20;7;White;Male;10400 to 15600;Married;2;English;GCSE/O Level;South West;Yes;Packets
59;NA;NA;7;White;Female;5200 to 10400;Widowed;2;English;No Qualification;South West;No;
50;NA;NA;7;White;Female;10400 to 15600;Married;2;English;ONC/BTEC;South West;No;
33;NA;NA;7;White;Male;Above 36400;Married;2;English;GCSE/O Level;South West;No;
45;NA;NA;7;White;Female;20800 to 28600;Married;2;English;Higher/Sub Degree;South West;No;
73;NA;NA;7;White;Female;5200 to 10400;Widowed;2;English;No Qualification;South West;No;
68;NA;NA;7;White;Male;15600 to 20800;Married;1;British;Degree;South West;No;
33;NA;NA;7;White;Female;10400 to 15600;Married;1;British;GCSE/O Level;South West;No;
21;NA;NA;7;White;Female;2600 to 5200;Single;1;British;ONC/BTEC;South West;No;
32;NA;NA;7;White;Female;20800 to 28600;Married;2;English;Degree;South West;No;
37;NA;NA;7;White;Male;15600 to 20800;Married;1;British;Other/Sub Degree;South West;No;
48;10;10;7;White;Female;Refused;Single;2;English;Degree;South West;Yes;Hand-Rolled
25;20;40;7;White;Male;15600 to 20800;Single;1;British;No Qualification;South West;Yes;Packets
61;10;30;7;White;Male;5200 to 10400;Married;2;English;No Qualification;South West;Yes;Hand-Rolled
86;NA;NA;7;White;Female;2600 to 5200;Widowed;2;English;No Qualification;South West;No;
45;NA;NA;7;White;Female;5200 to 10400;Married;2;English;No Qualification;South West;No;
60;NA;NA;7;White;Female;10400 to 15600;Divorced;2;English;GCSE/O Level;South West;No;
40;NA;NA;7;White;Female;15600 to 20800;Single;1;British;Degree;South West;No;
55;NA;NA;7;White;Male;Refused;Married;1;British;No Qualification;South West;No;
53;NA;NA;7;White;Male;10400 to 15600;Separated;8;Welsh;GCSE/O Level;South West;No;
41;NA;NA;7;White;Male;2600 to 5200;Married;2;English;GCSE/O Level;South West;No;
17;10;20;7;White;Female;Under 2600;Single;2;English;GCSE/O Level;South West;Yes;Both/Mainly Packets
42;NA;NA;7;White;Female;15600 to 20800;Divorced;2;English;Higher/Sub Degree;South West;No;
44;NA;NA;7;White;Male;20800 to 28600;Married;2;English;GCSE/O Level;South West;No;
43;NA;NA;7;White;Female;10400 to 15600;Married;2;English;A Levels;South West;No;
39;20;20;7;White;Female;2600 to 5200;Married;4;Other;Other/Sub Degree;South West;Yes;Packets
67;NA;NA;7;White;Male;10400 to 15600;Married;2;English;No Qualification;South West;No;
73;NA;NA;7;White;Female;Under 2600;Married;1;British;No Qualification;South West;No;
16;NA;NA;7;White;Female;2600 to 5200;Single;2;English;GCSE/O Level;South West;No;
73;NA;NA;7;White;Female;10400 to 15600;Widowed;1;British;No Qualification;South West;No;
52;NA;NA;7;White;Male;Above 36400;Married;6;Scottish;Degree;South West;No;
72;NA;NA;7;White;Male;5200 to 10400;Single;2;English;No Qualification;South West;No;
79;NA;NA;7;White;Male;10400 to 15600;Married;1;British;No Qualification;South West;No;
90;NA;NA;7;White;Female;2600 to 5200;Widowed;2;English;No Qualification;South West;No;
27;10;30;7;White;Male;20800 to 28600;Single;2;English;Higher/Sub Degree;South West;Yes;Packets
32;NA;NA;7;White;Male;Above 36400;Divorced;2;English;Degree;South West;No;
38;NA;NA;7;White;Female;5200 to 10400;Divorced;2;English;GCSE/O Level;South West;No;
21;NA;NA;7;White;Female;Under 2600;Single;1;British;Degree;South West;No;
40;NA;NA;7;White;Male;Above 36400;Married;1;British;A Levels;South West;No;
28;NA;NA;7;White;Male;Above 36400;Married;1;British;Degree;South West;No;
47;40;40;7;White;Male;Above 36400;Married;2;English;A Levels;South West;Yes;Packets
45;NA;NA;7;White;Female;5200 to 10400;Married;1;British;Degree;South West;No;
95;NA;NA;7;White;Female;5200 to 10400;Widowed;1;British;No Qualification;South West;No;
18;NA;NA;7;White;Male;2600 to 5200;Single;2;English;A Levels;South West;No;
89;NA;NA;7;White;Female;Unknown;Widowed;2;English;GCSE/O Level;South West;No;
82;NA;NA;7;White;Female;5200 to 10400;Widowed;2;English;No Qualification;South West;No;
65;NA;NA;7;White;Male;28600 to 36400;Married;2;English;A Levels;South West;No;
87;NA;NA;7;White;Female;5200 to 10400;Widowed;2;English;GCSE/O Level;South West;No;
30;1;4;7;White;Male;20800 to 28600;Single;2;English;Higher/Sub Degree;South West;Yes;Packets
77;NA;NA;7;White;Female;28600 to 36400;Widowed;2;English;Degree;South West;No;
55;NA;NA;7;White;Female;Above 36400;Divorced;1;British;Degree;South West;No;
33;NA;NA;1;Asian;Female;5200 to 10400;Married;1;British;Degree;South West;No;
56;NA;NA;2;Black;Female;5200 to 10400;Married;1;British;No Qualification;South West;No;
68;10;15;7;White;Female;2600 to 5200;Divorced;2;English;No Qualification;South West;Yes;Packets
73;NA;NA;7;White;Female;2600 to 5200;Married;1;British;No Qualification;South West;No;
66;NA;NA;7;White;Female;10400 to 15600;Single;2;English;GCSE/O Level;South West;No;
73;NA;NA;7;White;Female;5200 to 10400;Married;2;English;Other/Sub Degree;South West;No;
42;0;12;7;White;Male;20800 to 28600;Married;2;English;Higher/Sub Degree;South West;Yes;Packets
41;NA;NA;7;White;Male;Refused;Single;8;Welsh;No Qualification;South West;No;
35;NA;NA;7;White;Female;10400 to 15600;Married;1;British;GCSE/CSE;South West;No;
53;NA;NA;7;White;Female;2600 to 5200;Married;2;English;No Qualification;South West;No;
74;NA;NA;7;White;Female;5200 to 10400;Divorced;2;English;No Qualification;South West;No;
46;25;25;7;White;Male;10400 to 15600;Married;2;English;No Qualification;South West;Yes;Hand-Rolled
22;NA;NA;7;White;Female;2600 to 5200;Single;2;English;GCSE/CSE;South West;No;
27;NA;NA;7;White;Male;15600 to 20800;Married;2;English;A Levels;South West;No;
71;NA;NA;7;White;Female;5200 to 10400;Married;1;British;GCSE/O Level;South West;No;
78;NA;NA;7;White;Male;5200 to 10400;Widowed;2;English;Other/Sub Degree;South West;No;
38;NA;NA;7;White;Female;5200 to 10400;Married;2;English;GCSE/O Level;South West;No;
31;NA;NA;7;White;Female;10400 to 15600;Married;1;British;A Levels;South West;No;
54;NA;NA;7;White;Female;2600 to 5200;Married;2;English;Degree;South West;No;
31;NA;NA;7;White;Female;10400 to 15600;Single;2;English;GCSE/CSE;South West;No;
53;NA;NA;4;Mixed;Male;Above 36400;Married;2;English;ONC/BTEC;South West;No;
36;20;20;7;White;Female;2600 to 5200;Single;2;English;GCSE/O Level;South West;Yes;Both/Mainly Packets
41;NA;NA;7;White;Male;15600 to 20800;Married;2;English;Other/Sub Degree;South West;No;
78;12;15;7;White;Male;5200 to 10400;Widowed;1;British;No Qualification;South West;Yes;Packets
54;10;10;7;White;Female;2600 to 5200;Divorced;1;British;GCSE/O Level;South West;Yes;Packets
72;NA;NA;7;White;Female;2600 to 5200;Divorced;1;British;No Qualification;South West;No;
28;20;20;7;White;Male;20800 to 28600;Married;2;English;Other/Sub Degree;South West;Yes;Hand-Rolled
41;15;20;7;White;Female;5200 to 10400;Separated;1;British;GCSE/O Level;South West;Yes;Both/Mainly Packets
78;NA;NA;7;White;Female;Under 2600;Married;2;English;No Qualification;South West;No;
71;NA;NA;7;White;Male;5200 to 10400;Widowed;8;Welsh;No Qualification;South West;No;
57;NA;NA;7;White;Female;5200 to 10400;Married;2;English;Other/Sub Degree;South West;No;
31;5;1;7;White;Male;15600 to 20800;Married;1;British;GCSE/O Level;South West;Yes;Packets
64;NA;NA;7;White;Female;5200 to 10400;Widowed;3;Irish;No Qualification;South West;No;
65;NA;NA;7;White;Male;5200 to 10400;Married;2;English;No Qualification;South West;No;
61;NA;NA;7;White;Male;5200 to 10400;Married;2;English;No Qualification;South West;No;
33;NA;NA;7;White;Male;20800 to 28600;Married;2;English;GCSE/CSE;South West;No;
60;20;20;7;White;Female;Refused;Married;2;English;ONC/BTEC;South West;Yes;Packets
40;NA;NA;7;White;Male;15600 to 20800;Married;1;British;Higher/Sub Degree;South West;No;
68;NA;NA;7;White;Female;5200 to 10400;Married;2;English;Other/Sub Degree;South West;No;
36;NA;NA;7;White;Female;15600 to 20800;Married;2;English;No Qualification;South West;No;
35;NA;NA;7;White;Female;Under 2600;Married;2;English;GCSE/O Level;South West;No;
22;5;20;7;White;Male;20800 to 28600;Single;2;English;GCSE/CSE;South West;Yes;Packets
43;NA;NA;7;White;Female;2600 to 5200;Married;2;English;GCSE/CSE;South West;No;
84;NA;NA;7;White;Male;5200 to 10400;Widowed;2;English;No Qualification;South West;No;
24;NA;NA;7;White;Female;5200 to 10400;Single;1;British;No Qualification;South West;No;
68;12;25;7;White;Male;5200 to 10400;Married;2;English;No Qualification;South West;Yes;Hand-Rolled
35;10;10;7;White;Male;Under 2600;Single;1;British;Other/Sub Degree;South West;Yes;Packets
51;25;25;7;White;Female;Unknown;Divorced;2;English;Other/Sub Degree;South West;Yes;Packets
45;NA;NA;7;White;Male;28600 to 36400;Married;1;British;ONC/BTEC;South West;No;
45;5;5;7;White;Female;Refused;Single;2;English;No Qualification;South West;Yes;Packets
71;NA;NA;7;White;Male;10400 to 15600;Married;2;English;No Qualification;South West;No;
47;15;20;7;White;Female;5200 to 10400;Married;1;British;No Qualification;South West;Yes;Packets
39;NA;NA;7;White;Female;10400 to 15600;Married;1;British;Higher/Sub Degree;South West;No;
62;NA;NA;7;White;Male;2600 to 5200;Married;2;English;Higher/Sub Degree;South West;No;
37;NA;NA;7;White;Female;15600 to 20800;Single;1;British;Degree;South West;No;
71;NA;NA;7;White;Female;Refused;Married;2;English;No Qualification;South West;No;
49;NA;NA;7;White;Male;28600 to 36400;Divorced;2;English;Degree;South West;No;
22;20;30;7;White;Female;2600 to 5200;Single;1;British;GCSE/CSE;South West;Yes;Both/Mainly Packets
61;NA;NA;7;White;Male;Under 2600;Married;2;English;No Qualification;South West;No;
34;5;10;7;White;Male;20800 to 28600;Single;1;British;GCSE/O Level;South West;Yes;Packets
40;NA;NA;7;White;Female;Above 36400;Separated;1;British;Degree;South West;No;
27;20;20;7;White;Female;2600 to 5200;Separated;2;English;No Qualification;South West;Yes;Both/Mainly Packets
28;12;12;7;White;Male;10400 to 15600;Single;2;English;ONC/BTEC;South West;Yes;Packets
28;NA;NA;7;White;Female;10400 to 15600;Single;1;British;A Levels;South West;No;
36;30;20;7;White;Male;20800 to 28600;Married;2;English;GCSE/CSE;South West;Yes;Both/Mainly Packets
34;20;20;7;White;Female;5200 to 10400;Single;2;English;GCSE/O Level;South West;Yes;Hand-Rolled
19;NA;NA;7;White;Male;10400 to 15600;Single;2;English;A Levels;South West;No;
31;20;20;7;White;Female;15600 to 20800;Divorced;2;English;GCSE/O Level;South West;Yes;Packets
49;20;20;7;White;Male;Refused;Divorced;2;English;No Qualification;South West;Yes;Hand-Rolled
42;50;50;7;White;Male;2600 to 5200;Divorced;3;Irish;A Levels;South West;Yes;Hand-Rolled
38;NA;NA;7;White;Female;Under 2600;Married;2;English;No Qualification;South West;No;
16;6;6;7;White;Male;Under 2600;Single;2;English;No Qualification;South West;Yes;Both/Mainly Packets
73;NA;NA;7;White;Male;5200 to 10400;Married;1;British;No Qualification;South West;No;
36;NA;NA;1;Asian;Male;15600 to 20800;Married;2;English;GCSE/O Level;South West;No;
81;NA;NA;7;White;Female;Under 2600;Married;8;Welsh;No Qualification;South West;No;
97;NA;NA;7;White;Female;10400 to 15600;Widowed;2;English;No Qualification;South West;No;
38;NA;NA;7;White;Male;10400 to 15600;Married;2;English;No Qualification;South West;No;
46;7;12;7;White;Female;5200 to 10400;Married;1;British;Other/Sub Degree;South West;Yes;Packets
79;NA;NA;7;White;Male;5200 to 10400;Married;2;English;No Qualification;South West;No;
76;4;4;7;White;Female;2600 to 5200;Widowed;2;English;No Qualification;South West;Yes;Packets
54;NA;NA;7;White;Female;2600 to 5200;Widowed;3;Irish;No Qualification;Wales;No;
59;NA;NA;7;White;Male;Above 36400;Married;2;English;Degree;Wales;No;
52;NA;NA;7;White;Male;Above 36400;Separated;1;British;Degree;Wales;No;
58;20;20;7;White;Male;5200 to 10400;Divorced;8;Welsh;No Qualification;Wales;Yes;Both/Mainly Packets
69;NA;NA;7;White;Male;15600 to 20800;Divorced;8;Welsh;Degree;Wales;No;
67;NA;NA;7;White;Male;5200 to 10400;Widowed;8;Welsh;Degree;Wales;No;
76;NA;NA;7;White;Female;Refused;Married;8;Welsh;Other/Sub Degree;Wales;No;
33;NA;NA;1;Asian;Male;5200 to 10400;Married;1;British;No Qualification;Wales;No;
61;30;30;7;White;Male;Refused;Separated;8;Welsh;No Qualification;Wales;Yes;Hand-Rolled
82;NA;NA;7;White;Female;Refused;Widowed;8;Welsh;No Qualification;Wales;No;
62;NA;NA;7;White;Male;5200 to 10400;Married;8;Welsh;No Qualification;Wales;No;
66;NA;NA;7;White;Male;Refused;Divorced;8;Welsh;No Qualification;Wales;No;
69;NA;NA;7;White;Female;Under 2600;Widowed;8;Welsh;No Qualification;Wales;No;
25;NA;NA;1;Asian;Female;Refused;Married;4;Other;No Qualification;Wales;No;
29;NA;NA;7;White;Male;20800 to 28600;Single;8;Welsh;Degree;Wales;No;
28;NA;NA;7;White;Male;10400 to 15600;Married;1;British;Degree;Wales;No;
52;NA;NA;7;White;Female;28600 to 36400;Single;4;Other;Degree;Wales;No;
81;NA;NA;7;White;Female;Refused;Widowed;8;Welsh;No Qualification;Wales;No;
44;20;20;7;White;Female;10400 to 15600;Married;8;Welsh;GCSE/O Level;Wales;Yes;Packets
